Student_ID;Maths_%;Physical_Sciences_%;Life_Sciences_%;English_%;School_Quintile;Home_Language;Socio_Economic_Background;Average_School_Score;First_Semester_Average_%;Second_Semester_Average_%;Modules_Enrolled;Modules_Passed;Success_Rate_%;Risk_Category;Dropout_Risk_Flag;STEM_Average;Home_Language_Encoded;Socio_Economic_Background_Encoded;Risk_Category_Encoded
SMU202500998;51;62;75;49;4;Xitsonga;Middle Income Urban;59.2;80.2;68.9;11;11;100.0;Low Risk;0;62.7;5;4;0
SMU202500999;56;64;77;79;3;Sepedi;Middle Income Urban;69.0;71.3;74.9;9;9;100.0;Low Risk;0;65.7;1;4;0
SMU202501000;42;73;67;83;5;Xitsonga;Middle Income Urban;66.2;76.5;63.3;11;11;100.0;Low Risk;0;60.7;5;4;0
SMU202501001;78;67;64;51;3;Xitsonga;Middle Income Rural;65.0;71.5;59.4;11;11;100.0;Low Risk;0;69.7;5;3;0
SMU202501002;47;61;42;49;2;Xitsonga;Low Income Urban;49.8;56.0;65.1;11;7;63.6;Moderate Risk;1;50.0;5;2;1
SMU202501003;55;81;62;74;2;Sepedi;Low Income Rural;68.0;73.8;95.0;12;11;91.7;Low Risk;0;66.0;1;1;0
SMU202501004;39;37;91;86;4;Tshivenda;Middle Income Urban;63.2;63.7;73.4;8;8;100.0;Low Risk;0;55.7;4;4;0
SMU202501005;59;56;82;78;3;isiZulu;Low Income Urban;68.8;70.8;56.5;8;7;87.5;Low Risk;0;65.7;6;2;0
SMU202501006;35;71;47;60;1;Sesotho;Low Income Rural;53.2;46.9;76.5;10;8;80.0;Low Risk;0;51.0;2;1;0
SMU202501007;40;87;50;65;2;Tshivenda;Low Income Urban;60.5;74.0;63.1;11;9;81.8;Low Risk;0;59.0;4;2;0
SMU202501008;87;79;63;58;1;Sepedi;Low Income Rural;71.8;65.0;67.1;10;9;90.0;Low Risk;0;76.3;1;1;0
SMU202501009;39;50;51;71;4;isiZulu;Low Income Urban;52.8;57.0;65.1;11;10;90.9;Low Risk;0;46.7;6;2;0
SMU202501010;52;35;92;68;3;Tshivenda;Middle Income Urban;61.8;67.8;59.3;11;10;90.9;Low Risk;0;59.7;4;4;0
SMU202501011;48;39;75;79;3;English;Low Income Urban;60.2;66.5;64.4;10;8;80.0;Low Risk;0;54.0;0;2;0
SMU202501012;78;54;87;86;3;Setswana;Low Income Rural;76.2;55.2;76.4;12;12;100.0;Low Risk;0;73.0;3;1;0
SMU202501013;88;72;44;55;2;Tshivenda;Middle Income Urban;64.8;61.1;69.4;8;8;100.0;Low Risk;0;68.0;4;4;0
SMU202501014;72;52;79;78;2;Tshivenda;Low Income Rural;70.2;66.7;63.2;12;10;83.3;Low Risk;0;67.7;4;1;0
SMU202501015;70;64;59;41;4;Setswana;Low Income Urban;58.5;59.8;83.4;9;7;77.8;Low Risk;0;64.3;3;2;0
SMU202501016;44;71;83;61;1;isiZulu;Low Income Rural;64.8;65.9;61.4;12;8;66.7;Moderate Risk;1;66.0;6;1;1
SMU202501017;64;41;93;65;3;Tshivenda;Middle Income Rural;65.8;60.8;82.2;10;10;100.0;Low Risk;0;66.0;4;3;0
SMU202501018;62;63;57;57;1;English;High Income Urban;59.8;56.9;56.0;9;7;77.8;Low Risk;0;60.7;0;0;0
SMU202501019;48;83;79;81;5;English;High Income Urban;72.8;77.7;78.3;11;11;100.0;Low Risk;0;70.0;0;0;0
SMU202501020;49;38;90;43;1;isiZulu;Low Income Rural;55.0;60.7;59.3;11;7;63.6;Moderate Risk;1;59.0;6;1;1
SMU202501021;67;57;55;94;1;Tshivenda;Low Income Rural;68.2;65.1;66.5;10;9;90.0;Low Risk;0;59.7;4;1;0
SMU202501022;48;64;63;47;1;Sepedi;Low Income Urban;55.5;62.4;68.2;9;6;66.7;Moderate Risk;1;58.3;1;2;1
SMU202501023;66;46;83;52;3;English;Middle Income Urban;61.8;75.6;71.7;10;9;90.0;Low Risk;0;65.0;0;4;0
SMU202501024;77;83;92;62;4;Tshivenda;Middle Income Urban;78.5;67.1;63.1;11;11;100.0;Low Risk;0;84.0;4;4;0
SMU202501025;68;40;72;89;1;Sesotho;Middle Income Urban;67.2;63.1;52.8;8;7;87.5;Low Risk;0;60.0;2;4;0
SMU202501026;69;80;56;62;4;Tshivenda;Low Income Rural;66.8;53.3;72.8;12;10;83.3;Low Risk;0;68.3;4;1;0
SMU202501027;57;58;68;46;4;Sepedi;Middle Income Urban;57.2;55.0;70.9;9;9;100.0;Low Risk;0;61.0;1;4;0
SMU202501028;57;88;94;54;2;Sepedi;Low Income Rural;73.2;81.8;73.7;12;9;75.0;Low Risk;0;79.7;1;1;0
SMU202501029;43;89;82;77;3;isiZulu;Low Income Rural;72.8;54.3;81.0;12;10;83.3;Low Risk;0;71.3;6;1;0
SMU202501030;54;67;75;83;4;English;Low Income Rural;69.8;73.7;62.3;11;10;90.9;Low Risk;0;65.3;0;1;0
SMU202501031;45;65;46;70;5;Sepedi;Low Income Rural;56.5;53.7;72.0;12;11;91.7;Low Risk;0;52.0;1;1;0
SMU202501032;38;57;62;55;5;Sesotho;Low Income Urban;53.0;73.7;51.6;8;7;87.5;Low Risk;0;52.3;2;2;0
SMU202501033;84;49;46;88;3;Xitsonga;Low Income Rural;66.8;56.9;65.3;8;7;87.5;Low Risk;0;59.7;5;1;0
SMU202501034;57;67;72;53;3;Xitsonga;Low Income Rural;62.2;66.7;65.7;12;10;83.3;Low Risk;0;65.3;5;1;0
SMU202501035;67;64;80;74;2;Setswana;Middle Income Urban;71.2;51.5;67.8;11;11;100.0;Low Risk;0;70.3;3;4;0
SMU202501036;61;91;68;43;2;Sesotho;Middle Income Rural;65.8;58.5;61.6;9;9;100.0;Low Risk;0;73.3;2;3;0
SMU202501037;43;54;76;84;3;Tshivenda;Low Income Rural;64.2;64.0;59.0;12;10;83.3;Low Risk;0;57.7;4;1;0
SMU202501038;36;82;78;48;2;Tshivenda;Low Income Urban;61.0;65.5;72.3;11;9;81.8;Low Risk;0;65.3;4;2;0
SMU202501039;82;89;77;89;5;English;Middle Income Rural;84.2;73.4;69.9;8;8;100.0;Low Risk;0;82.7;0;3;0
SMU202501040;80;57;69;78;4;English;High Income Urban;71.0;62.1;74.7;11;11;100.0;Low Risk;0;68.7;0;0;0
SMU202501041;36;88;47;83;1;Sepedi;Low Income Urban;63.5;61.4;79.4;8;7;87.5;Low Risk;0;57.0;1;2;0
SMU202501042;85;58;41;73;4;English;Middle Income Urban;64.2;62.3;60.3;8;8;100.0;Low Risk;0;61.3;0;4;0
SMU202501043;84;69;35;86;1;Sesotho;Low Income Rural;68.5;62.3;66.6;12;8;66.7;Moderate Risk;1;62.7;2;1;1
SMU202501044;88;44;58;79;4;isiZulu;Low Income Rural;67.2;75.9;53.3;8;8;100.0;Low Risk;0;63.3;6;1;0
SMU202501045;69;73;76;62;2;Xitsonga;Low Income Urban;70.0;61.7;73.3;12;9;75.0;Low Risk;0;72.7;5;2;0
SMU202501046;94;89;84;68;2;Xitsonga;Middle Income Rural;83.8;87.4;65.4;10;10;100.0;Low Risk;0;89.0;5;3;0
SMU202501047;93;42;89;83;2;Tshivenda;Low Income Urban;76.8;69.4;73.4;8;8;100.0;Low Risk;0;74.7;4;2;0
SMU202501048;60;90;89;59;3;isiZulu;Low Income Urban;74.5;71.3;56.9;11;11;100.0;Low Risk;0;79.7;6;2;0
SMU202501049;60;89;84;87;3;isiZulu;Low Income Rural;80.0;81.2;70.0;9;9;100.0;Low Risk;0;77.7;6;1;0
SMU202501050;74;65;75;76;3;Xitsonga;Low Income Rural;72.5;57.6;68.5;9;8;88.9;Low Risk;0;71.3;5;1;0
SMU202501051;38;79;78;50;1;Xitsonga;Middle Income Urban;61.2;68.3;55.2;8;8;100.0;Low Risk;0;65.0;5;4;0
SMU202501052;52;48;53;53;5;Sesotho;Low Income Rural;51.5;63.2;69.5;9;7;77.8;Low Risk;0;51.0;2;1;0
SMU202501053;79;87;70;46;1;Tshivenda;Low Income Rural;70.5;76.5;80.7;10;8;80.0;Low Risk;0;78.7;4;1;0
SMU202501054;60;49;85;87;1;Xitsonga;Middle Income Urban;70.2;59.0;66.7;8;7;87.5;Low Risk;0;64.7;5;4;0
SMU202501055;90;68;43;90;2;Xitsonga;Low Income Urban;72.8;65.6;78.6;8;8;100.0;Low Risk;0;67.0;5;2;0
SMU202501056;86;44;62;45;4;isiZulu;Low Income Urban;59.2;44.8;69.3;10;10;100.0;Low Risk;0;64.0;6;2;0
SMU202501057;41;70;48;87;2;Tshivenda;Low Income Rural;61.5;68.5;68.7;9;9;100.0;Low Risk;0;53.0;4;1;0
SMU202501058;46;88;39;49;1;Setswana;High Income Urban;55.5;72.4;68.1;10;8;80.0;Low Risk;0;57.7;3;0;0
SMU202501059;79;78;76;74;2;isiZulu;Low Income Rural;76.8;65.3;74.2;10;10;100.0;Low Risk;0;77.7;6;1;0
SMU202501060;46;61;75;64;1;isiZulu;Low Income Rural;61.5;58.5;77.6;10;8;80.0;Low Risk;0;60.7;6;1;0
SMU202501061;54;45;66;66;2;Sesotho;Middle Income Urban;57.8;56.6;68.0;10;9;90.0;Low Risk;0;55.0;2;4;0
SMU202501062;52;65;94;85;3;Setswana;Low Income Urban;74.0;56.4;74.6;11;10;90.9;Low Risk;0;70.3;3;2;0
SMU202501063;81;64;85;65;1;Xitsonga;Low Income Urban;73.8;69.8;43.8;11;11;100.0;Low Risk;0;76.7;5;2;0
SMU202501064;44;49;90;55;4;Sesotho;Middle Income Urban;59.5;63.0;62.6;12;11;91.7;Low Risk;0;61.0;2;4;0
SMU202501065;42;39;41;55;4;Xitsonga;Low Income Rural;44.2;67.0;51.7;11;9;81.8;Low Risk;0;40.7;5;1;0
SMU202501066;70;40;50;68;4;Tshivenda;Low Income Rural;57.0;75.2;80.3;8;7;87.5;Low Risk;0;53.3;4;1;0
SMU202501067;70;84;79;52;3;Sesotho;Low Income Rural;71.2;65.9;68.6;8;8;100.0;Low Risk;0;77.7;2;1;0
SMU202501068;82;46;70;72;3;Setswana;Low Income Urban;67.5;79.7;68.6;10;9;90.0;Low Risk;0;66.0;3;2;0
SMU202501069;36;46;56;56;2;Sesotho;Low Income Rural;48.5;70.9;66.7;10;6;60.0;Moderate Risk;1;46.0;2;1;1
SMU202501070;77;90;51;47;4;Sepedi;Middle Income Urban;66.2;69.5;76.5;10;10;100.0;Low Risk;0;72.7;1;4;0
SMU202501071;37;61;88;56;4;Sepedi;High Income Urban;60.5;81.0;65.4;8;8;100.0;Low Risk;0;62.0;1;0;0
SMU202501072;71;39;63;71;3;Tshivenda;Low Income Urban;61.0;69.5;83.5;10;8;80.0;Low Risk;0;57.7;4;2;0
SMU202501073;43;90;37;65;3;Xitsonga;Low Income Urban;58.8;72.9;70.6;8;8;100.0;Low Risk;0;56.7;5;2;0
SMU202501074;60;74;89;40;4;Xitsonga;Low Income Rural;65.8;56.4;70.9;11;10;90.9;Low Risk;0;74.3;5;1;0
SMU202501075;83;76;61;78;2;isiZulu;Middle Income Rural;74.5;93.3;73.4;11;11;100.0;Low Risk;0;73.3;6;3;0
SMU202501076;87;66;76;71;3;Sepedi;Low Income Rural;75.0;66.5;81.1;12;12;100.0;Low Risk;0;76.3;1;1;0
SMU202501077;85;80;61;57;1;Setswana;Low Income Urban;70.8;61.8;68.9;10;10;100.0;Low Risk;0;75.3;3;2;0
SMU202501078;42;50;37;84;3;Sesotho;Low Income Rural;53.2;60.6;68.8;12;9;75.0;Low Risk;0;43.0;2;1;0
SMU202501079;73;91;61;93;3;Setswana;Low Income Rural;79.5;70.3;66.4;9;9;100.0;Low Risk;0;75.0;3;1;0
SMU202501080;51;65;44;88;2;Sesotho;Low Income Rural;62.0;65.4;55.7;11;8;72.7;Moderate Risk;1;53.3;2;1;1
SMU202501081;88;91;54;88;2;Sesotho;Low Income Urban;80.2;55.1;74.3;12;12;100.0;Low Risk;0;77.7;2;2;0
SMU202501082;40;79;41;44;3;Xitsonga;Low Income Urban;51.0;70.9;62.8;12;9;75.0;Low Risk;0;53.3;5;2;0
SMU202501083;54;68;39;57;2;Xitsonga;High Income Urban;54.5;79.6;73.1;10;9;90.0;Low Risk;0;53.7;5;0;0
SMU202501084;88;82;82;85;4;English;Low Income Rural;84.2;68.4;68.8;11;11;100.0;Low Risk;0;84.0;0;1;0
SMU202501085;84;87;48;91;5;Tshivenda;Middle Income Urban;77.5;64.0;69.2;10;10;100.0;Low Risk;0;73.0;4;4;0
SMU202501086;59;65;55;66;2;Sepedi;Middle Income Urban;61.2;76.9;67.6;9;7;77.8;Low Risk;0;59.7;1;4;0
SMU202501087;64;85;79;43;4;Tshivenda;Low Income Rural;67.8;72.1;71.3;12;12;100.0;Low Risk;0;76.0;4;1;0
SMU202501088;94;72;77;55;2;Xitsonga;Middle Income Urban;74.5;79.2;61.4;8;8;100.0;Low Risk;0;81.0;5;4;0
SMU202501089;58;62;44;48;5;English;Middle Income Rural;53.0;84.3;68.5;8;8;100.0;Low Risk;0;54.7;0;3;0
SMU202501090;39;79;40;67;2;English;Middle Income Urban;56.2;65.0;61.2;9;7;77.8;Low Risk;0;52.7;0;4;0
SMU202501091;93;52;88;87;3;Tshivenda;High Income Urban;80.0;69.5;66.7;9;9;100.0;Low Risk;0;77.7;4;0;0
SMU202501092;77;47;82;57;3;Setswana;Middle Income Urban;65.8;81.1;66.9;11;10;90.9;Low Risk;0;68.7;3;4;0
SMU202501093;88;86;76;52;5;Setswana;Middle Income Urban;75.5;64.1;53.2;12;12;100.0;Low Risk;0;83.3;3;4;0
SMU202501094;71;91;91;73;5;Sesotho;Low Income Urban;81.5;66.4;79.7;12;12;100.0;Low Risk;0;84.3;2;2;0
SMU202501095;45;43;48;48;3;Setswana;Low Income Urban;46.0;53.9;55.8;11;8;72.7;Moderate Risk;1;45.3;3;2;1
SMU202501096;52;94;39;62;2;isiZulu;Low Income Rural;61.8;71.4;77.9;10;8;80.0;Low Risk;0;61.7;6;1;0
SMU202501097;39;63;67;81;3;Sepedi;Low Income Urban;62.5;53.7;71.8;12;10;83.3;Low Risk;0;56.3;1;2;0
SMU202501098;61;78;60;72;4;Xitsonga;Low Income Rural;67.8;72.6;65.4;10;10;100.0;Low Risk;0;66.3;5;1;0
SMU202501099;36;35;65;83;2;Sepedi;Low Income Rural;54.8;59.1;62.6;8;6;75.0;Low Risk;0;45.3;1;1;0
SMU202501100;55;50;40;42;1;Sepedi;Low Income Urban;46.8;59.4;69.4;9;6;66.7;Moderate Risk;1;48.3;1;2;1
SMU202501101;38;56;58;79;2;Tshivenda;Middle Income Urban;57.8;53.8;62.5;9;8;88.9;Low Risk;0;50.7;4;4;0
SMU202501102;64;92;55;49;2;Xitsonga;Low Income Urban;65.0;60.8;71.7;11;9;81.8;Low Risk;0;70.3;5;2;0
SMU202501103;73;75;39;54;3;Sepedi;Middle Income Rural;60.2;65.2;77.1;9;7;77.8;Low Risk;0;62.3;1;3;0
SMU202501104;62;89;77;66;4;Tshivenda;High Income Urban;73.5;61.7;75.3;9;9;100.0;Low Risk;0;76.0;4;0;0
SMU202501105;64;81;85;87;2;Setswana;High Income Urban;79.2;76.2;72.3;10;10;100.0;Low Risk;0;76.7;3;0;0
SMU202501106;38;79;74;58;3;Sepedi;Middle Income Rural;62.2;64.3;71.7;10;8;80.0;Low Risk;0;63.7;1;3;0
SMU202501107;37;72;47;81;1;Xitsonga;Low Income Rural;59.2;64.6;59.2;9;7;77.8;Low Risk;0;52.0;5;1;0
SMU202501108;55;89;90;74;3;Sesotho;Low Income Rural;77.0;60.6;65.0;12;11;91.7;Low Risk;0;78.0;2;1;0
SMU202501109;82;44;49;92;2;Sesotho;High Income Urban;66.8;61.7;56.8;11;11;100.0;Low Risk;0;58.3;2;0;0
SMU202501110;37;75;58;61;1;isiZulu;Low Income Urban;57.8;49.8;77.5;10;9;90.0;Low Risk;0;56.7;6;2;0
SMU202501111;53;40;79;58;1;Sesotho;Low Income Rural;57.5;69.1;67.1;11;8;72.7;Moderate Risk;1;57.3;2;1;1
SMU202501112;61;41;54;89;4;isiZulu;Low Income Rural;61.2;65.5;72.2;8;8;100.0;Low Risk;0;52.0;6;1;0
SMU202501113;81;37;35;65;1;Setswana;Low Income Urban;54.5;73.0;60.3;12;8;66.7;Moderate Risk;1;51.0;3;2;1
SMU202501114;37;85;74;43;3;English;Middle Income Urban;59.8;66.5;56.9;8;8;100.0;Low Risk;0;65.3;0;4;0
SMU202501115;61;48;56;55;2;Sepedi;Low Income Urban;55.0;61.7;62.9;12;8;66.7;Moderate Risk;1;55.0;1;2;1
SMU202501116;72;74;92;52;1;Setswana;Low Income Rural;72.5;67.3;62.5;11;9;81.8;Low Risk;0;79.3;3;1;0
SMU202501117;79;63;44;89;2;Sesotho;Middle Income Urban;68.8;72.0;53.1;9;9;100.0;Low Risk;0;62.0;2;4;0
SMU202501118;40;50;94;75;4;isiZulu;Low Income Urban;64.8;71.4;80.1;12;12;100.0;Low Risk;0;61.3;6;2;0
SMU202501119;77;71;43;42;1;isiZulu;Middle Income Urban;58.2;68.9;74.1;11;10;90.9;Low Risk;0;63.7;6;4;0
SMU202501120;76;88;48;52;4;Sepedi;High Income Urban;66.0;77.0;64.5;11;11;100.0;Low Risk;0;70.7;1;0;0
SMU202501121;38;72;46;58;5;Xitsonga;Low Income Urban;53.5;72.8;77.9;8;8;100.0;Low Risk;0;52.0;5;2;0
SMU202501122;36;45;45;47;4;isiZulu;Middle Income Urban;43.2;75.6;66.3;10;8;80.0;Low Risk;0;42.0;6;4;0
SMU202501123;91;87;93;58;3;Tshivenda;Low Income Rural;82.2;80.6;58.1;11;10;90.9;Low Risk;0;90.3;4;1;0
SMU202501124;71;78;43;59;3;isiZulu;High Income Urban;62.8;63.7;69.0;8;8;100.0;Low Risk;0;64.0;6;0;0
SMU202501125;54;79;66;41;3;isiZulu;Low Income Urban;60.0;67.3;72.5;11;10;90.9;Low Risk;0;66.3;6;2;0
SMU202501126;69;70;35;53;5;Sepedi;Middle Income Urban;56.8;78.1;71.1;8;8;100.0;Low Risk;0;58.0;1;4;0
SMU202501127;41;76;47;43;2;Tshivenda;Low Income Urban;51.8;70.9;60.6;9;7;77.8;Low Risk;0;54.7;4;2;0
SMU202501128;71;57;41;51;3;Sepedi;Low Income Urban;55.0;75.6;74.2;11;8;72.7;Moderate Risk;1;56.3;1;2;1
SMU202501129;88;50;81;58;5;Sepedi;High Income Urban;69.2;55.1;60.4;11;11;100.0;Low Risk;0;73.0;1;0;0
SMU202501130;90;49;73;67;5;Sesotho;Low Income Urban;69.8;73.9;62.1;11;11;100.0;Low Risk;0;70.7;2;2;0
SMU202501131;49;92;80;91;3;isiZulu;Middle Income Rural;78.0;81.5;71.4;8;8;100.0;Low Risk;0;73.7;6;3;0
SMU202501132;81;49;72;60;3;Sesotho;Low Income Urban;65.5;66.7;77.7;12;9;75.0;Low Risk;0;67.3;2;2;0
SMU202501133;40;86;60;78;2;English;Low Income Urban;66.0;73.5;61.7;12;10;83.3;Low Risk;0;62.0;0;2;0
SMU202501134;52;91;53;77;3;Sesotho;Low Income Urban;68.2;77.7;65.1;8;8;100.0;Low Risk;0;65.3;2;2;0
SMU202501135;64;51;74;73;5;Setswana;Middle Income Urban;65.5;68.6;70.9;12;12;100.0;Low Risk;0;63.0;3;4;0
SMU202501136;82;57;82;51;4;isiZulu;Low Income Urban;68.0;62.8;71.1;9;9;100.0;Low Risk;0;73.7;6;2;0
SMU202501137;63;43;60;67;4;Xitsonga;Middle Income Rural;58.2;71.9;67.1;10;9;90.0;Low Risk;0;55.3;5;3;0
SMU202501138;37;92;91;93;3;English;Middle Income Urban;78.2;71.0;65.9;8;8;100.0;Low Risk;0;73.3;0;4;0
SMU202501139;91;92;68;53;1;Setswana;Low Income Urban;76.0;69.7;53.4;9;8;88.9;Low Risk;0;83.7;3;2;0
SMU202501140;74;67;91;66;2;English;Low Income Urban;74.5;61.4;66.0;8;8;100.0;Low Risk;0;77.3;0;2;0
SMU202501141;59;79;50;78;3;isiZulu;Middle Income Rural;66.5;58.1;67.0;12;11;91.7;Low Risk;0;62.7;6;3;0
SMU202501142;62;84;36;86;3;Sepedi;High Income Urban;67.0;65.3;80.5;11;11;100.0;Low Risk;0;60.7;1;0;0
SMU202501143;92;44;57;76;5;Sepedi;Middle Income Urban;67.2;72.1;73.0;8;8;100.0;Low Risk;0;64.3;1;4;0
SMU202501144;62;62;87;84;1;Tshivenda;Middle Income Urban;73.8;73.1;53.8;12;12;100.0;Low Risk;0;70.3;4;4;0
SMU202501145;36;49;73;80;1;Setswana;Low Income Rural;59.5;53.1;76.9;9;8;88.9;Low Risk;0;52.7;3;1;0
SMU202501146;62;88;73;56;3;English;Middle Income Rural;69.8;71.8;69.9;8;8;100.0;Low Risk;0;74.3;0;3;0
SMU202501147;63;40;94;56;5;Sepedi;Middle Income Rural;63.2;56.4;65.2;8;8;100.0;Low Risk;0;65.7;1;3;0
SMU202501148;66;70;84;76;4;Setswana;High Income Urban;74.0;67.2;75.0;8;8;100.0;Low Risk;0;73.3;3;0;0
SMU202501149;45;56;38;56;2;Setswana;High Income Urban;48.8;77.0;50.9;10;7;70.0;Moderate Risk;1;46.3;3;0;1
SMU202501150;55;80;64;49;1;isiZulu;Low Income Urban;62.0;69.7;53.9;9;8;88.9;Low Risk;0;66.3;6;2;0
SMU202501151;56;66;91;88;3;Xitsonga;High Income Urban;75.2;74.3;67.8;9;9;100.0;Low Risk;0;71.0;5;0;0
SMU202501152;54;64;79;47;5;Xitsonga;Low Income Rural;61.0;73.5;56.4;10;10;100.0;Low Risk;0;65.7;5;1;0
SMU202501153;93;80;42;74;3;Xitsonga;Low Income Urban;72.2;74.1;68.1;12;10;83.3;Low Risk;0;71.7;5;2;0
SMU202501154;54;58;70;73;1;Tshivenda;Low Income Rural;63.8;65.5;73.7;9;7;77.8;Low Risk;0;60.7;4;1;0
SMU202501155;94;89;87;89;1;Sesotho;Low Income Urban;89.8;68.0;83.0;11;11;100.0;Low Risk;0;90.0;2;2;0
SMU202501156;89;53;79;76;1;isiZulu;Low Income Urban;74.2;59.3;63.0;10;10;100.0;Low Risk;0;73.7;6;2;0
SMU202501157;41;37;81;72;1;isiZulu;High Income Urban;57.8;77.6;63.8;8;7;87.5;Low Risk;0;53.0;6;0;0
SMU202501158;50;74;73;91;3;Setswana;Low Income Rural;72.0;77.2;54.4;11;9;81.8;Low Risk;0;65.7;3;1;0
SMU202501159;83;83;70;56;3;Sesotho;Low Income Rural;73.0;65.9;56.8;8;8;100.0;Low Risk;0;78.7;2;1;0
SMU202501160;86;57;75;74;1;Xitsonga;Low Income Rural;73.0;58.5;67.7;12;11;91.7;Low Risk;0;72.7;5;1;0
SMU202501161;83;52;40;71;1;Sepedi;High Income Urban;61.5;74.7;79.1;8;8;100.0;Low Risk;0;58.3;1;0;0
SMU202501162;81;47;90;41;3;isiZulu;Middle Income Rural;64.8;71.4;57.9;9;8;88.9;Low Risk;0;72.7;6;3;0
SMU202501163;70;78;38;69;3;English;Middle Income Rural;63.8;70.2;66.4;9;8;88.9;Low Risk;0;62.0;0;3;0
SMU202501164;78;47;63;59;4;Setswana;Middle Income Urban;61.8;66.3;78.6;8;8;100.0;Low Risk;0;62.7;3;4;0
SMU202501165;49;87;72;87;4;Sesotho;Low Income Urban;73.8;59.6;53.6;11;10;90.9;Low Risk;0;69.3;2;2;0
SMU202501166;91;69;86;68;3;Tshivenda;Middle Income Urban;78.5;68.5;69.2;10;10;100.0;Low Risk;0;82.0;4;4;0
SMU202501167;35;36;42;61;1;Xitsonga;Low Income Rural;43.5;42.2;58.2;8;6;75.0;Low Risk;0;37.7;5;1;0
SMU202501168;87;49;84;46;3;Sepedi;Low Income Rural;66.5;74.1;49.2;10;8;80.0;Low Risk;0;73.3;1;1;0
SMU202501169;41;88;74;78;4;isiZulu;Low Income Rural;70.2;69.5;61.1;8;7;87.5;Low Risk;0;67.7;6;1;0
SMU202501170;70;84;42;91;5;Sesotho;Low Income Urban;71.8;61.8;74.6;12;12;100.0;Low Risk;0;65.3;2;2;0
SMU202501171;84;85;77;74;4;Sesotho;Low Income Urban;80.0;72.9;65.0;11;11;100.0;Low Risk;0;82.0;2;2;0
SMU202501172;81;58;55;91;2;English;High Income Urban;71.2;67.6;84.7;9;9;100.0;Low Risk;0;64.7;0;0;0
SMU202501173;63;84;49;62;2;Sesotho;Low Income Rural;64.5;68.0;74.8;12;9;75.0;Low Risk;0;65.3;2;1;0
SMU202501174;75;83;93;89;2;isiZulu;Low Income Urban;85.0;74.6;66.5;12;12;100.0;Low Risk;0;83.7;6;2;0
SMU202501175;69;40;94;84;2;Xitsonga;Low Income Urban;71.8;69.2;54.6;8;7;87.5;Low Risk;0;67.7;5;2;0
SMU202501176;65;78;77;75;3;Xitsonga;Middle Income Urban;73.8;64.4;71.7;11;10;90.9;Low Risk;0;73.3;5;4;0
SMU202501177;36;84;55;72;4;Sepedi;High Income Urban;61.8;58.0;75.1;11;11;100.0;Low Risk;0;58.3;1;0;0
SMU202501178;56;80;45;94;3;English;Low Income Urban;68.8;69.6;70.0;8;8;100.0;Low Risk;0;60.3;0;2;0
SMU202501179;78;71;75;65;2;isiZulu;Low Income Rural;72.2;69.0;67.7;10;8;80.0;Low Risk;0;74.7;6;1;0
SMU202501180;75;61;62;65;1;Sesotho;Middle Income Urban;65.8;69.1;78.6;8;8;100.0;Low Risk;0;66.0;2;4;0
SMU202501181;49;89;51;65;1;Xitsonga;Middle Income Rural;63.5;61.9;68.9;12;11;91.7;Low Risk;0;63.0;5;3;0
SMU202501182;40;45;47;51;4;English;Low Income Rural;45.8;54.7;67.5;11;8;72.7;Moderate Risk;1;44.0;0;1;1
SMU202501183;41;49;66;50;1;Tshivenda;Middle Income Rural;51.5;71.4;58.8;9;7;77.8;Low Risk;0;52.0;4;3;0
SMU202501184;85;78;65;52;5;Xitsonga;Low Income Rural;70.0;69.3;83.8;8;8;100.0;Low Risk;0;76.0;5;1;0
SMU202501185;42;78;87;72;3;Xitsonga;Low Income Urban;69.8;70.3;54.0;8;8;100.0;Low Risk;0;69.0;5;2;0
SMU202501186;64;94;92;52;3;English;Low Income Urban;75.5;61.6;75.5;11;11;100.0;Low Risk;0;83.3;0;2;0
SMU202501187;46;54;57;69;4;Xitsonga;Low Income Rural;56.5;69.8;69.6;8;7;87.5;Low Risk;0;52.3;5;1;0
SMU202501188;50;58;48;65;3;isiZulu;Low Income Urban;55.2;59.8;69.7;8;6;75.0;Low Risk;0;52.0;6;2;0
SMU202501189;94;59;37;44;2;Tshivenda;Middle Income Urban;58.5;70.7;79.7;11;10;90.9;Low Risk;0;63.3;4;4;0
SMU202501190;73;69;74;72;2;Xitsonga;Low Income Urban;72.0;76.5;55.1;11;9;81.8;Low Risk;0;72.0;5;2;0
SMU202501191;62;67;40;80;1;Setswana;Low Income Urban;62.2;65.5;56.4;10;8;80.0;Low Risk;0;56.3;3;2;0
SMU202501192;85;46;36;56;3;Tshivenda;Middle Income Rural;55.8;63.4;69.6;8;6;75.0;Low Risk;0;55.7;4;3;0
SMU202501193;94;78;66;94;3;Sepedi;Middle Income Rural;83.0;63.2;70.8;12;12;100.0;Low Risk;0;79.3;1;3;0
SMU202501194;85;75;91;63;3;Xitsonga;Low Income Rural;78.5;55.2;82.1;11;10;90.9;Low Risk;0;83.7;5;1;0
SMU202501195;68;45;65;57;3;Sepedi;Low Income Urban;58.8;70.5;72.6;8;6;75.0;Low Risk;0;59.3;1;2;0
SMU202501196;35;86;38;63;3;isiZulu;Low Income Urban;55.5;68.5;59.1;9;8;88.9;Low Risk;0;53.0;6;2;0
